id;text;homotransphobic;reappropriation
4018;@user_abcdefgh Fra checca de Velletri lo vota 😇;0;0
4020;@user_abcdefghij A chi ha suggerito a salvini di sicuro non è più la checca: disse che non si sarebbe più alleato con berlusconi il processato e adesso lo dobbiamo credere. Poveri stupidi i suoi fan;1;0
4021;Mi fanno morire certe persone, cioè mi fanno pena… oggi al negozio uno voleva una collana e alla fine non l’ha voluta prendere perché secondo lui sembrava ricchione …. Ma quanto dovete essere limitatə mentalmente;0;0
4024;@user_a sei tu un poco omosessuale finocchio ricchione frocio.;1;0
4025;@user_abcde Amo BOH mi ha fatto troppo ridere però vabbè che ti devo dire meglio ricchione che fascista;0;1
4028;Se poi non te la fai mia madre, allora è ricchione veramente.;1;0
4029;Poche canzoni come Tribale fanno uscire la super frocia che è in me 💅 💃;0;1
4033;mi hanno dato della frocia neoliberale perché ho detto che mi piace starbucks. [URL];0;0
4035;@user_abcde @user_abcdefg No quello è quella checca di tuo padre;1;0
4051;@user_ab @user_abc Già senti chi parla, sto lurido ricchione...;1;0
4054;Spero di riuscire a vedere M¥SS KETA perché sí, se no non posso farmi chiamare frocia. Sks;0;1
4055;@user_abcdef @user_abc @user_abcde Spero che realizzato non significhi ricchione;1;0
4060;@user_abcde con quella voce da checca isterica mi ammazza seriamente;1;0
4061;- kekka/checca/kikka: 0/10 orrendo orrido disgustoso bruttissimo non usatelo mai con me perché non vi risponderò mai giuro solo mio fratello mi chiama kekka e qualche volta mio padre il resto basta non fatelo mai;0;0
4066;@user_abcdef Gia' da allora ha la faccia da checca dispettoso!;1;0
4070;@user_abcd Voglio diventare ricchione. Così ameno quando me lo mettono in culo godo.;0;0
4072;@user_abcdefgh Sembra una checca isterica mamma mia ma non rompete voi e sto fallito;1;0
4073;"@user_abcdefghij @user_a Della serie "" armiamoci e partite "" o di quei personaggi cui piace fare il ricchione col culo degli altri? Che esseri schifosissimi! 🤮💩🏳️‍🌈💩💣";1;0
4077;Dalla Sicilia con tanto gusto, ecco la pasta a frocia (a frittata) [URL] #ricette #food #cucinare;0;0
4078;Qua Tuchel ha fatto la checca isterica [URL];1;0
4083;@user_abcdef È così mortale che a me ha fatto venire dolore alle orecchie per 24 ore. Però ho avuto paura di diventare ricchione.;1;0
4085;@user_abcd @user_abcdefghi E certo, l'uomo che va dall'estetista per le sopracciglia è ricchione.;1;0
4094;Invece chi ha i soldi non si pone il problema perché ricchione o no la casa ce l'ha/se la compra facile oppure se vuole adottare trova tutto spianato;0;0
4097;Theo che per tutto il libro continua ad usare il termine checca per ogni uomo gay (o che lui ritiene gay) come se non si fosse fatto scopare da Boris e non fosse stato innamorato di lui ☠️☠️☠️ Vabbè;0;0
4098;@user_abcd Infatti frfr è frocia al quadrato;0;0
4099;@user_abcde frocia al quadrato o fregna alla seconda é tutta una libera interpretazione ma il succo é quello doveva mimetizzarsi tra la folla;0;0
4102;RT @user_abcdefghij chi festeggia ferragosto é ricchione;1;0
4107;Basta non ce la faccio più il mio pv è proprio un rottinculo mette solo foto da passivo amo lo vedi che sono un bad boy io vienimi incontro più spesso eccheccazzo.;1;0
4110;@user_abcde @user_abcd @user_abcdefghi un geometra che dava del pazzo e visionario ad un premio nobel che diceva cose che nel suo copione non erano previste... e non sa neanche suonare il piano... Era solo un checca pavone a cui forse non piacevano i volatili e i pesci...;1;0
4115;@user_abcd Mi stai dando della frocia non ho capito ..;0;0
4116;@user_abcdefghij @user_ab Mo ho visto che pure quel ricchione del Borbone non mi segue più. Ma ci è adaver? (devo tradurre?) @user_abcd;1;0
4118;io resistendo l’urgio ricchione di citare l’iliad bot con “noi” e “siamo live” [URL];0;0
4120;@user_abcdefg ma quanto sei ricchione? assurdo.;1;0
4127;@user_a Checca..rina checca.......dopo er pupone .. la pupina ma che cazzo vuoi commentare avoja a fà sondaggi.... [URL];0;0
4129;rigore tirato centrale, sei una checca @user_abc;1;0
4134;@user_abcdefg Checco la checca morirà stanco 3mst 😉;0;0
4140;00:13 alex finocchio ricchione ian gallagher numero dispari pervhe quelli dispari fanno cagare;1;0
4144;@user_abcdefghi @user_abcdefg @user_abcdef Zitto checca isterica, almeno il magistrato cerca di fare il suo lavoro onestamente non di truffare lo Stato;1;0
4146;Più il PD dichiara le sue intenzioni su come vorrebbe l'Italia e più mi rendo conto che abbiamo una guerra da combattere. Sia contro il PD sia contro la parte malata di noi che vorrebbe una società piena di pedofili, gay, lesbiche, trans ma soprattutto con bambini giocattolo.😡😡 [URL];1;0
4149;Invitato alle riunioni del Bildeberg non a caso, 👇 riassume in sé l'ipocrisia schifosa delle multinazionali. Necessita di una FINTISSIMA patina green (sponsor WWF) x seguitare a fare soldi a palate, fottendosene dell'ambiente e reagendo da checca isterica se glielo fai notare. [URL];1;0
4150;@user_abcdefghi E tu da buon ricchione li vai a vedere;0;0
4151;@user_abcde Io non mi potrei fidanzare mai con un come te. Da quel che hai scritto praticamente sei ME 🤣 Quindi sei perfetto con tutte le tue imperfezioni. Pensala così che quando il ricchione non arriva al cazzo,dice ch è passivah. Non sei tu in errore ✨❤️✨;1;0
4162;@user_abcdef @user_abcd @user_abcdefg Ok sei il tipetto checca che la deve avere sempre vinta ? Golosone 🍆;1;0
4171;"Libertà di pensiero? Mi pare che fossero altri quelli che volevano configurare come reato pensare di chiamare ""ricchione"" i gay La domanda rimane, quindi?";0;0
4173;@user_abcdefg Una tigre frocia però, mi raccomando;0;0
4180;@user_abcd @user_abcdefgh @user_abcdef MA CHI VOLETE PRENDERE PER IL CULO? Non avrete la mia marchetta frocia;0;1
4183;@user_abcdef @user_abcdefgh Che vincete ci credi solo tu (🤡) e il ricchione;1;0
4185;@user_abcdefgh @user_abcde @user_abcde @user_abcdefghij sei nervosa perchè tuo marito è ricchione?? Capita....;1;0
4186;@user_abcdefghij Che checca ahahhahahah non sembra manco uruguagio;1;0
4197;@user_abcdefg @user_abcdefghij @user_abcdefgh Ma torna a grartarti le palle ricchione!;1;0
4200;@user_abcdefghi Lo so che è da checca (lo dicevo anche io) ma aiutati con una sigaretta elettronica, prendi una pod senza troppi sbatti. Rischi di stare meglio!!! Sono un lgbtq++-- da 60 giorni!! [URL];1;0
4204;@user_abcdefgh la juventus sta facendo pressione per non farlo andare al Napoli è palese visto l'interesse che hanno per il ragazzo lo prenderanno loro il prossimo anno lui rinnova vedrai e noi ancora a perdere tempo con quel ricchione;1;0
4205;@user_abcde @user_abcdefgh // ma siyeon è frocia. a quest’ora kyo la pullappava alle tette;0;0
4207;oggi reunion con le due ricchione chiara angela [URL];1;0
4208;@user_abcde Ma la cosa bella di questo ricchione è che non vuole nemmeno abbassare le pretese, pretende 20 milioni annui quando non salta l’uomo dal 2017 ahaha ma non rompesse il cazzo e si godesse la pensione;1;0
4209;Ma dentro il tarlo del mio migliore amico, non andava via. Ho provato a farci l’amore, ma niente ero come bloccato. Per i ragazzi della mia scuola, io ero “il frocio, il ricchione”, quello sulla quale ridere nei corridoi, quello da sfottere quando si è in mezzo alla strada +;0;0
4211;@user_abcdefgh @user_abcde Per questo checca Pavone vota PD e mi pare ovvio;1;0
4213;"@user_abcdefghij @user_abcdefgh Il fatto che tu e il tuo padrone saudita abbiate votato contro la legge Zan, mi consente di chiamarti ""checca isterica"", senza che tu possa dire ""A"" per difenderti 🤗🤗🥰 Siete meravigliosi. Davvero!!! ❤️❤️";0;0
4217;@user_abcdefg stupida checca pazza non capisci la reference l’omosessualità ti copre il cervello;1;0
4218;@user_abcdefgh Scusa amico mio, ma sei un ricchione?;1;0
4220;@user_abcdefghij Inizio lentamente ad accarezzarti il viso memorizzando attentamente ogni tuo singolo dettaglio. Sfiorando delicatamente ogni tuo angolo, poro o cicatrice che sia. Infine ti darei un bacio sulla fronte per celebrare il fatto che tu sia ricchione ad aver letto fino a qui eiiii neg;1;0
4224;soobin sempre qui a ricordarmi di quanto io sia ricchione;0;1
4229;no si vabe checca tranquillo veramente grazie [URL];0;0
4233;Bimbo in treno che: “Papiii mi è piaciuto tanto Di Maria e anche quello che è entrato nella ripresa, che ha fatto dei cross” “Kostic?” “Nono, quello che ha fatto il colpo di tacco” “De Sciglio?” “No, stocazzo haha ricchione”;0;0
4236;@user_abcd Infatti, doveva dire almeno ricchione;1;0
4238;@user_abcdefghij A me ha colpito l'astio da checca isterica con cui ha registrato quel vudeoconfro Toscano e Italia Sovrana e Popolare. Era rosso in volto e in iperventilazione. Sembra una femmina stizzita con l'amichetta che le ha limonato il fidanzatino! 😂😂😂;1;0
4242;@user_abcdefghij Paul Newman non era una mezza checca;1;0
4243;@user_abcd Che educazione malsana, una volta si diceva ricchione, cosa sono ste parole inglesi da sofisticato giraculo;1;0
4244;@user_abcd Ho visto gay dire chi finisce per ultimo il cocktail è una checca;0;0
4245;RT @user_abcdef Le mie amiche hanno detto che ballo molto bene, credo mi abbiano appena dato del ricchione;0;0
4246;"@user_abcdefgh @user_abcd Vi ricordate,nei film anni 80,esempio di Lino Banfi,dove spesso veniva usato""ricchione"" ""finocchio""....al giorno d'oggi sarebbero esorcizzati e considerati dei film omofobi e assolutamente da censurare?!Il problema è che oggi hanno creato delle situazioni di permalosità eccessive";0;0
4248;@user_abcdef Beh però tu hai la faccia da ricchione e ti scandalizzi per l'omosessualità?;1;0
4250;@user_abcd che ne pensi della mia??? (ho picchiato un ricchione))) [URL];1;0
4252;@user_abcd È Vero gay non è un insulto, ricchione se non sbaglio;0;0
4255;@user_abcdefghij Paul Newman era un uomo, non una checca isterica;1;0
4256;@user_ab @user_ab Forse ti confondi con tuo padre che ti ha passato la malattia del ricchione o sei un ignoto surrogato in provetta 🧪;1;0
4260;IL mondo ricchione e venuto a galla e sta capitolando ...pazienta [URL];1;0
4261;@user_abcd Non capisco perché un insulto diverso da gay, forse ciccione, imbecille, sarebbe migliore. Ai miei tempi, da ragazzino, si diceva (gli adolescenti) ricchione ma non per questo mi sono mai permesso di mancare di rispetto a nessuno. Ci perdiamo dietro la forma, ormai senza sostanza;0;0
4264;@user_abcd Ai tempi nostri si diceva ricchione eppure non c'è mai stata cattiveria, quella è arrivata con la propaganda LGBT, una vera e propria setta di individui che odiano e disprezzano gli eterosessuali e si sentono minacciati da essi senza motivo;1;0
4265;Qualche checca si [URL];1;0
4266;"Il punto tre mi mette daccordo con la signorina Non esiste che un ragazzino di 12 anni dica ""gay"" quando da che mondo è mondo lo sanno tutti che gli adolescenti dicono frocio o, se proprio vogliono fare i raffinati, ricchione [URL]";0;0
4268;@user_abcd Mi piacerebbe farmi montare come una vacca, ma è meglio di no. Grazie molte comunque. Mi piace quando mi trattano da troia succhiacazzi. Comunque mi piace anche molto leccare: palle cazzo ascelle piedi e soprattutto il buco del culo. E bere il piscio;0;0
4273;@user_abcd Mariglianese fascista Sei il primo della lista Mariglianese fattone Sei solo un gran ricchione Mariglianese passivo Con te chiunque diventa schivo;1;0
4274;La checca paona alle prossime elezioni lo prenderà bello e grande [URL] Maialone.....;1;0
4275;@user_abcd Ha sbagliato ovviamente doveva dire ricchione....modi di dire tra ragazzini che c'entra l'educazione?;1;0
4277;@user_a il mio uomo xie lian costa di meno è quel ricchione che costa troppo [URL];1;0
4278;@user_abcd ..fino a qualche tempo fa sarebbe stato:' chi arriva ultimo è ricchione!!'....non vorrei guardare il bicchiere mezzo pieno, ma tutto sommato, stiamo migliorando!!;0;0
4279;@user_abcdefgh E certo che lo sei, na' gran troia succhiacazzi, quanno vieni qua a spompinarmelo ?;0;0
4281;@user_abcd È già tanto che non ha detto ricchione😂😂😂;0;0
4282;@user_abcdefg dopo l'ottima campagna acquisti (cessioni meno per colpa di F.Ruiz), non fate come quello che si fa 100 scopate, la 101-ma fa cilecca e gli dicono ricchione ! Il portiere va preso, senza se e senza ma, se no spazio a Sirigu. Con Meret perdiamo 5-10 punti;0;0
4283;"@user_abcd va beh, noi 50anni fa dicevamo ""chi arriva utimo è ricchione"". mi sembra che si siano fatti dei passi avanti.";0;0
4284;@user_abcd Non ha detto frocio, ricchione o finocchio: guardiamo la boccetta di veleno mezza piena. Tra un paio di ere geologiche anche i pargoli come lui e la sua famiglia magari avranno fatto il salto di specie: da pseudominidi a esseri umani. Non disperiamo;0;0
4286;@user_abcd Anziché gay ci stava meglio ricchione.;1;0
4289;@user_abcd Eh però non vi va bene niente Noi urlavamo chi arriva ultimo è un ricchione, accontentatevi;0;0
4298;@user_abcd @user_abc @user_abcdefg Tipica faccia da ricchione maialone😂😂😂;1;0
4299;"Adesso venitemi a dire ""finocchio"", ""checca isterica"", ""puppo""... dai, coraggio se avete le ⚾️⚾️⚾️";0;0
4301;@user_abcdefghij Dio salvaci di essere governati dalla Santanchè, l'ex amante del mostro Salluzzi il leccaculo del nanetto Berlusconi, da Calderoli checca impazzita ecc ecc , dal nanetto che un giorno sta con Putin e il giorno dopo con l'Ucraina , cambiano idea ogni secondo;1;0
4302;@user_abcdefghi @user_abcdefghij sono una frocia di merda senza speranze mi rinchiudono da qualche parte amo;0;1
4303;@user_abc La checca isterica contro klaus david;1;0
4310;@user_abcdefghi @user_abcde @user_abcdefgh Certo che non potrà dire che è 'o ricchione !;1;0
4312;@user_abcdefgh amore mio sono il collega che può capirti meglio! ti assicuro che prima o poi arriverà qualcuno che ti amerà per come sei...e che non sia ricchione - 2;0;0
4313;RT @user_abcd landon è a milano quindi è ricchione secondo antonio;1;0
4315;qualcosa di buono da fare stasera, esclusa carne che non mangiamo, qualcosa di veg che non sia caprese pasta alla checca e insalata di riso. Per inciso vado pazzo per la cipolla di tropea. #Calabria;0;0
4317;@user_abcde la tua vera battaglia, Simo, è contro lesbiche, gay, e transessuali, mi ricordi un conoscente, omosessuale incastrato in una vita da finto etero per paura, che non può sopportare che altri come lui hanno fatto scelte diverse e vivono liberamente e serenamente la loro identità;0;0
4322;@user_abcde brutto cesso deficiente deformato che non sei altro che sei uscito dal buco del culo di tua mamma mentre cagava la cacca rosa e il culo ti riposa, ricchione che non sei altro succhia palle dei miei coglioni ti faccio sbattere la testa nel tavolo e poi te lo faccio-;1;0
4324;@user_abcdefghij ma non sai nemmeno scrivere ricchione;1;0
4329;Mi mancava farmi leccare da una lesbica vera… stasera ho goduto come una gran troia.;0;1
4332;@user_abcdefg Noi divevamo chi arriva ultimo è ricchione, I ragazzi se so ammorbiditi!;0;0
4333;"RICCHIONE FROCIOO gay in ""Sinonimi e Contrari"" - Treccani [URL] › vocabolario › gay_(Sinonimi-e... omofilo, omosessuale, omosex. ⇓ lesbico, saffico. ↔ etero, eterosessuale. ... s. m. [uomo che prova attrazione sessuale per individui del suo stesso sesso] ≈";0;0
4338;@user_abcdefghi @user_abcdefghi Mah male è andata a te che rispondi cosi, pensando di offendermi, se ho capito bene, dicendomi che mi piace il pesce e aggiungendo ricchione. Beh, non è un offesa. Nel 2022 non pensavo di doverlo specificare.;0;1
4340;@user_abcde Buttana maiala scrofa, pompirara succhia cappelle, frocia suina laida zoccola da strada;1;0
4342;@user_abcdef che poi chi si chiama Francesca di solito si fa chiamare checca o Franci sta psicopatica ha scelto deliberatamente di farsi chiamare franca;0;0
4344;Zan e Scalfarotto, una frase fa esplodere la rissa: spettacolo indecente [URL] Zan zibar? Un ricchione e basta!;1;0
4345;@user_abcdef Altri consigli per un ragazzo che si affaccia per la prima volta al mondo della prostituzione social? Fare finta di essere ricchione può aiutare?;0;0
4347;"@user_abcde @user_abcdef Perché, come si dice dalle mie parti, ""fa il ricchione con il culo degli altri""";1;0
4349;@user_abcdefg @user_abcdef ricchione lo chiami quel frociazzo di dio non a me;1;0
4353;RT @user_abcdefg @user_abcde o cazz puoi fare ricchione di merda.;1;0
4356;Sono un diavolo ricchione loro lo dicono mica io.;0;0
4365;@user_abcdefg @user_abcdefg @user_abcde Vi è maicapitato,raccontando ad un amico dei vostri guai,”di sentirvi rispondere”Fatte benedicere ‘a nu prevete ricchione”?Detto molto utilizzato a Napoli,quando si ha la sensazione che la sorte si accanisca [URL] juve dovrebbe provvedere a una tale benedizione;0;0
4371;"ti stai iniziando a truccare dopo aver detto che queste cose da ""checca"" non le avresti mai fatte ma per favore ti tiro uno schiaffone";0;0
4378;@user_abcdefgh @user_abcde @user_a @user_abcdefg Ecco che tiri di nuovo fuori lo stupro: adesso per favore dichiara chiaro e tondo che una donna trans lesbica è automaticamente una stupratrice.;0;0
4382;no perché fr Haha mi rende felice cm nessuno Mi sento una checca;0;0
4386;@user_abcdef non lo sapevo, ma a volte hai chiamato ricchione pure me;0;0
4390;@user_abcdef Povero Cerno, invece che nel PD, doveva militare nella Lega di Fontana. Col passare del tempo, perde i tratti dell'omosessuale, per somigliare sempre più ad una checca lagnosa.;1;0
4391;@user_abcdefghij e il numero di matricola da ricchione?;0;0
4393;Vabbe ma siete uno piu ricchione dell altro [URL];1;0
4399;@user_a Se se lo rompe fratturando le vertebre della checca francese e dell'uccello tonalo perché no;1;0
4401;@user_abcdefg attento che adesso le ricchione frustrate ti citano amo;0;0
4406;@user_abcde juyeon ho capito che vuoi baciarmi però continua a fare il ricchione !!;1;0
4407;Sono ricchione e comunista ora: posso dire qualsiasi cosa mi passi per la testa senza essere censurata? [URL];0;0
4411;@user_abcdef Troppo frocia, fai smosciare ogni cazzo.;1;0
4414;@user_abcd Magari fossi terrone, saresti più sveglio e meno checca;1;0
4421;@user_abcdefghi Quando non lavoro studio checca di merda;1;0
4424;“sembri ricchione ma se ti piace” .cit un signore fuori dal camerino [URL];0;0
4425;"@user_abcdefgh Vero... il meglio che si potrebbe ottenere è ""balla come un ricchione""... siamo messi proprio bene...";0;0
4427;@user_abcd @user_abcde @user_abcd Anche se l’altro è davvero ricchione?;0;0
4429;@user_ab @user_abcdefg Sei una persona così piccola, ma così gonfia di pregiudizi da non lasciare spazio alcuno e propugni le tue perle degne di un beone in osteria come fossero verità scomode e pensi che gli altri siano stereotipi? Sei il gay meloniano in the making… meglio ricchione vanesio, frà.;1;0
4431;@user_abcde @user_abcdefg @user_abcdefghi @user_abcd Di al tuo amico checca che mi tampini da mesi 😆😆😆😆. Che partitona a Roma sei scomparso però 😆😆;1;0
4433;@user_abcdefgh Ma che cazzo dici porcodio, quello che succede in allenamento deve restare in allenamento. Il comportamento da checca isterica poteva pure evitarlo;1;0
4437;@user_a @user_abc ricchione lecchi il culo alle persone puuu schifezza via dal mio timeline;1;0
4440;@user_ab devi cliccare sulle spille che vedi (mi pare ci siano quella con la bandiera lesbica e quella con la bandiera trans). clicca sulla prima e poi cambiala, come se stessi cambiando i colori...e ti esce la bisessuale tra le opzioni!;0;0
4443;@user_abcdefghij @user_abcde @user_abcdef @user_abcdefghij @user_abc @user_abcde @user_abcde @user_abcdefgh @user_abcdefg Quindi dare del negro di merda o del ricchione a una persona è libertà di espressione? Perché è questo il significato. Anche costituzione e legge Scelba pongono un limite alla libertà di espressione. E direi che la citazione ci azzecchi in pieno.;0;0
4444;@user_abcdefg io so tutto brutto ricchione, le mie tette sono bellissime.;1;0
4445;@user_abcd @user_a Ho conosciuto anni fa uno che,all'epoca,era un neo laureato in psicologia applicata.anni successivi di intenso lavoro ed esperienza e dopo,non si sa né come e neppure perché, eccolo riapparire misteriosamente,alla ribalta,vestito da checca sadomaso in un video autoprodotto 😎;1;0
4447;@user_abcde @user_abcde Sei una checca isterica, non piangere Ciccio , corri da mammina;1;0
4449;"Ovviamente @user_abcdefghi nel presentare #IlVizietto deve fare dire allo #Speaker ""un genereeeeeee"" con l'inflessione da checca isterica, perché se sei #gay devi parlare da gay. Non sia mai che la gente ""normale"" si confonda! #LGBTQ #Italia #diritti @user_ab #mediaset #omofobia";1;0
4452;"vediamo se adesso il tuo ragazzo si accorgerà che sta con una cagna troia succhiacazzi ripetilo mentre ti allargo troia da brava. ""sono una cagna troia succhiacazzi"" [URL]";0;0
4453;@user_abcdefg Ho finito di stendere i panni proprio ora, adesso passo l'aspirapolvere e lavo i pavimenti. Non sono ricchione, mia moglie ed i bimbi sono al mare, se non lo faccio io quando tornano mi trovano sotto una valanga di merda.;1;0
4457;@user_abcdefgh Una grande Mentana? Anche lui è diventato una checca?;1;0
4458;"@user_abcdefghij @user_abcdefgh Ok dire che ha sbagliato ma dare della ""checca"" nel 2022 anche no, dai";0;0
4460;@user_abcdefghij Secondo me è ricchione... (Gayo per gli amici);1;0
4461;scusate ma cos’è sta cosa frocia? Jennie??? [URL];0;0
4464;@user_abcde Che quello dopo ti fa piangere come una checca isterica il doppio;1;0
4465;A ricchione demmerda ma chi te credi d'esse? - Ho sputato l'acqua, ma CHE TI HO FATTO 😂 #tellonym [URL];0;0
4471;Una tipa mi ha scritto e mi ha iniziato a mandare nudes mi sono sentita cosi a disagio che le ho detto di smetterla perché era angosciante io bho la gente come sta male probabilmente (e io unica frocia a dire così davanti a dei nudini);0;1
4473;@user_abcd Conte è una checca isterica e rancorosa;1;0
4474;@user_abcdefghi @user_abcdefghij @user_abcde Lo immaginavo che eri un po' frocia😂😎😎;0;0
4475;mi hanno dato del negro, mi hanno dato della checca ma del francese mai!. #ilvizietto #ugotognazzi @user_abcdefgh volevo condividere con te sto momento. Canale 34. Scusami, chissà in quanti ti avranno rotto il cazzo per tuo padre. Scusami davvero;0;0
4480;ma come si fa a guardarla e non dire frocia [URL];0;0
4482;hwang hyunjin non fare il tirchio ricchione e sgancia il selca dell’anno so che lo tieni in galleria ti ofio;1;0
4483;@user_abcdef A metà degli anni settanta, poco più che ventenni conoscemmo un grand'uomo che aveva gusti sessuali diversi dai nostri e con il quale potevamo parlare di tutto e imparare. Dall'arte alla filosofia, cucina e poesia. Ci spiegò anche la differenza tra un omosessuale e una checca;1;0
4487;per voi doppiopesiste dei PDocchi una che va a cazzi come fanno le bagascie non soddisfatte dai mariti alci e' una normalita'..... nel vostro mondo finocchi, bagascie, zoccole, sucacazzi, piglianculo, sono tutte bestie pervertite da proteggere..... naturalmente solo se sinistre/i [URL];1;0
4489;"@user_abcdef Ma se è tutto preregistrato, come fa a personalizzare tra ""alunno palla di lardo"" e ""sei un toro o una checca?"" 🤔";0;0
4500;Meglio essere deviata e frocia che essere una cessa quanto lei #meloni #devianze [URL];0;1
4502;@user_abc @user_abc @user_ab @user_abcdef La comunità LGBT è letteralmente la comunità di persone gay, lesbiche, bi, trans, queer ecc Il chiamarla lobby e solo un modo per demonizzare qualsiasi cosa si faccia che per loro non va bene, cioè il banale non rimanere segregati in casa;0;0
4503;@user_abcdefgh @user_abcdefghi che poi non ne capisco il senso, cosa mi sono perso? Pioli ha iniziato a mettersi il foulard e a fare i ricchione?;1;0
4504;RT @user_abcdefghij Quando smetterete di far passare lesbiche e persone bisessuali come transfobiche il modo sarà un posto migliore;0;0
4507;@user_abcdefghij ricchione lo sono, non serve ricordarmelo;0;1
4508;@user_abcd @user_abcdef Con me questa terapia di conversione non ha funzionato. Atleta frocia e fiera di esserlo✌🏼;0;1
4516;@user_abcdefgh Daje non me fa la checca zecca ricordati che sei un camerata;1;0
4517;@user_abcdefgh Peccarità, io sono pure asiofila e coreani belli ne ho conosciuti, ma proprio questo è ovvio che è una checca.;1;0
4518;Ho un momento checca isterica che legge Novella2000. Tutto bellissimo nella foto 🌈, per carità, ma la nostra (magari..) #SannaMarin perché si è messa un accappatoio?? 😅 Non può essere un vestito. E' davvero un vestito? [URL];1;0
4519;Mi sento in dovere di fare notare che buona parte dell’immaginario nazista-neopagano è *letteralmente* destra frocia👍;0;0
4520;Mi confermate che la mamma di #Djimsiti non era allo stadio mentre il figlio simulava e poi faceva la checca pazza? [URL];1;0
4521;Siete tutti quanti una checca politici di merda andate affanculo;1;0
4523;RT @user_abcdefghij “Sono una checca , metto il fondotinta e vado a letto con un uomo, ma ho raggiunto il mio equilibrio” #IlVizietto;0;1
4526;@user_abcd Lui è pronto a rinnegare se stesso pur di non essere chiamato ricchione dagli amichetti balilla;0;0
4528;@user_a @user_abcdefghij può cambiare fare le motivazioni come vuole è più che evidente che l’avesse con gay lesbiche e transessuali. talmente semplice;0;0
4531;"@user_abc @user_abc Sicuro che un ricchione calabrese da metterci dentro lo trovi. ""Eh son venuto a Milano perché c'è più apertura mentale che a Lamezia Terme"" poi fa la fila alla caritas.";0;0
4532;@user_abc Mica può schierare Rovella? Se no checca sta in panca;0;0
4534;@user_abcde Bastava levare quella checca di Ronaldo;1;0
4535;Come cazzo si fa a votare un partito che ti vuole rompere la minchia per fare sport? Tipo un animatore di Stato che viene a romperti i coglioni per il torneo di beach volley se no divento ricchione? Giorgia mollami, non si vede che non ho voglia di fare un cazzo? #Devianze;0;0
4537;oggi io e claudia siamo andate al bar e magicamente sono partite mille canzoni di harry e degli oned. non lo so avranno visto che siamo ricchione;0;1
4542;@user_abcdefg @use checca e maguire in panchina ti ricordo;0;0
4544;@user_abcde Se all'asilo usavi scemo come insulto venivi etichettato come ricchione;0;0
4545;@user_abcdefg @user_abcdefgh Ma sopratutto chi cazzo è Bassetti per dire se un viceministro è stato più o meno bravo durante il suo mandato!!! Ma questa checca isterica la vuole finire o no?;1;0
4546;@user_abcdefgh se vuoi dico anche al ricchione facciamo chiamata tuttu assieme;1;1
4549;@user_abcdefg Con quel coglione in panca a cagarsi sotto continuerà a mettere Loca in un ruolo non suo e a mettere la checca francese;1;0
4550;@user_abcdefg @user_abcdefgh Sono il vostro frocio pompinaro;0;1
4553;@user_abcdefgh @user_abcdef ragazze calmatevi non scannatevi per un ricchione!;1;0
4555;@user_ab C'era un cantautore, tale Lucio Dalla,era anche lui omosessuale, in una canzone recitava: c'è una checca che fa schifo. Aveva già capito tutto, Io ho saputo del suo orientamento, solo dopo la morte, quando i parenti si opposero a lasciare parte della eredità al suo compagno.;0;0
4565;Dipende quando buffone. Non serve un Dio per darti del ricchione.;1;0
4568;Ngueee il polisbirro a cui lecco gli stivali mi sta picchiando e mi sta chiamando frocio rotto in culo, curpa dei sinistroidi che mi discriminano:((((💔💔💔;1;0
4574;@user_abcdef @user_abcdefghi @user_abcdefghi Se Rabiot gioca come una checca isterica è colpa di Allegri?Se la dietro manca Bonucci è nessuno si prende la responsabilità di impostare è colpa di Allegri,dai capisco tutto ma un po' di onestà, alcuni sono sopravvalutati e la colpa è di chi li ha presi, ⬇️;1;0
4576;@user_ab @user_abcde @user_abcde @user_abcdefg Deve giocare la checca francese;1;0
4577;@user_abcdefg Tutto quello che dici e sono pure ricchione. Bella sis.;0;1
4578;Maskio bianco cishet pseudo-avanguardista be like: io sono consapevole che la mia categoria è problematica ma ciò lo ammetterò solo quando esco con le amike di sx, quando sono con i bro fan di FI che urlano neg*o e ricchione allora tutte le donne sono put*ane ciao;0;0
4581;@user_abcdefg VA FRATE VA, sono ricchione per quest'uomo;0;0
4584;@user_abcdefghi saluti ricambiati dalla frocia a metà [URL];0;0
4585;@user_ab Queer? Lei e' un ricchione 😁 E parlate come mangiate, non se ne puo' piu';1;0
4592;@user_abcde Sabri' dare testa di cazzo a checca....noooooooo.;0;0
4595;ho salutato loris addio al ricchione per un anno😭😭;1;0
4599;Ma cosa è sta storia del Twitter calcio io pensavo che era ironico... Ma a casa mia se sei un tipo e non segui il calcio o sei un tossico o un ricchione non faccio io le regole mi dispiace;1;0
4600;Finché c'è il sesso orale c'è Speranza per il massone piduista e ricchione;1;0
4605;Togli obeso..metti i ,lesbica ,gay, trans...anche immigrato va.... Che ne dite?? Eh quando si tocca il proprio orticello come si cambia #meloni [URL];0;0
4607;Non poteva scrivere quel tweet 3 settimane fa, mi fermavo in veneto lo castravo quel infemminato ricchione;1;0
4611;@user_abcdefghij @user_abcdefghi Hey ricchione, non ficcarti la solita mazza nel culo anche stasera 🤣;1;0
4613;@user_abcde meglio essere donna lesbica che frocio;1;0
4624;Meloni che dice di voler curare le devianze attraverso lo sport fa molto ridere. Basta pensare a me che ballo, eppure sono e continuo ad essere felicemente frocia;0;1
